Vertex         ,Longitude (dd) ,Latitude (dd)  ,Z (Meters)     
9623,107.4401699,33.6588472,0
9624,107.4404323,33.6589191,0
9625,107.4406444,33.6589828,0
9626,107.4407895,33.6590264,0
9627,107.4408105,33.6590327,0
9628,107.4408823,33.6590542,0
9629,107.4410965,33.6591185,0
9630,107.44115,33.6591346,0
9631,107.4412815,33.6592026,0
9632,107.441394,33.6592608,0
9633,107.4414728,33.6593016,0
9634,107.4415848,33.6593595,0
9635,107.4416559,33.6593963,0
9636,107.4418201,33.6595814,0
9637,107.4418621,33.6596287,0
9638,107.4419499,33.6597278,0
9639,107.4420668,33.6598655,0
9640,107.4420837,33.6598854,0
9641,107.4420975,33.6599017,0
9642,107.4421252,33.6599344,0
9643,107.4421799,33.6599987,0
9644,107.4423417,33.6601894,0
9645,107.4424804,33.6602751,0
9646,107.4425217,33.6603007,0
9647,107.4426284,33.6603666,0
9648,107.4427069,33.6604151,0
9649,107.4429571,33.6605156,0
9650,107.4430222,33.6605418,0
9651,107.4432414,33.6606298,0
9652,107.4435367,33.6607124,0
9653,107.4438364,33.6607962,0
9654,107.4439079,33.6608162,0
9655,107.4440739,33.6608627,0
9656,107.4442266,33.6609054,0
9657,107.4443111,33.6609176,0
9658,107.4443721,33.6609263,0
9659,107.4445176,33.6609473,0
9660,107.444657,33.6609674,0
9661,107.4447073,33.6609746,0
9662,107.4448183,33.6609906,0
9663,107.4452747,33.6610788,0
9664,107.4453009,33.6610838,0
9665,107.4453575,33.6610947,0
9666,107.4454374,33.6611102,0
9667,107.4458183,33.6611838,0
9668,107.4458818,33.6611921,0
9669,107.4459002,33.6611945,0
9670,107.4459565,33.6612019,0
9671,107.4460313,33.6612117,0
9672,107.4465748,33.6612831,0
9673,107.4467481,33.6613058,0
9674,107.4470111,33.6613247,0
9675,107.4474195,33.6613541,0
9676,107.4474567,33.6613568,0
9677,107.4474917,33.6613593,0
9678,107.447622,33.6613687,0
9679,107.4484962,33.6613726,0
9680,107.4491221,33.6613613,0
9681,107.4494904,33.6613546,0
9682,107.4495398,33.6613537,0
9683,107.4506961,33.6613588,0
9684,107.4509129,33.6613289,0
9685,107.4511219,33.6613001,0
9686,107.4513594,33.6612674,0
9687,107.4514179,33.6612244,0
9688,107.4514402,33.6612081,0
9689,107.4515074,33.6611586,0
9690,107.4516144,33.6610799,0
9691,107.4517289,33.6608094,0
9692,107.4518434,33.6605387,0
9693,107.4518434,33.6605387,0
9694,107.4518435,33.6605385,0
9695,107.4519026,33.6604429,0
9696,107.4519583,33.6603527,0
9697,107.4521996,33.6599623,0
9698,107.4525395,33.6597398,0
9699,107.4525498,33.659739,0
9700,107.4526339,33.6597323,0
9701,107.4527131,33.659726,0
9702,107.4527633,33.6597221,0
9703,107.4528216,33.6597174,0
9704,107.4528312,33.6597192,0
9705,107.4528678,33.6597257,0
9706,107.4529429,33.6597391,0
9707,107.4531334,33.6597732,0
9708,107.4531597,33.6597779,0
9709,107.4532371,33.6598243,0
9710,107.4532691,33.6598435,0
9711,107.4534247,33.6599366,0
9712,107.4534968,33.6599798,0
9713,107.4536588,33.6600532,0
9714,107.4536782,33.6600619,0
9715,107.4541487,33.6602749,0
9716,107.4541513,33.6602761,0
9717,107.4543123,33.660349,0
9718,107.4544724,33.6604513,0
9719,107.4545846,33.660523,0
9720,107.4546852,33.6605873,0
9721,107.4548881,33.6607171,0
9722,107.4549278,33.6607359,0
9723,107.4550913,33.6608134,0
9724,107.4555911,33.6610503,0
9725,107.4562657,33.661407,0
9726,107.4572906,33.6620361,0
9727,107.4576298,33.6622497,0
9728,107.4579016,33.6624208,0
9729,107.4579512,33.6624521,0
9730,107.4580383,33.6624937,0
9731,107.4584348,33.6626834,0
9732,107.4584516,33.6626914,0
9733,107.458598,33.6627615,0
9734,107.4589739,33.6628647,0
9735,107.459105,33.6629007,0
9736,107.4594707,33.6630011,0
9737,107.4596427,33.6630543,0
9738,107.4602448,33.6632403,0
9739,107.4606148,33.6634193,0
9740,107.4607394,33.6634796,0
9741,107.4609337,33.6635735,0
9742,107.4611196,33.6637077,0
9743,107.4611325,33.6637169,0
9744,107.4613647,33.6638844,0
9745,107.461503,33.6639842,0
9746,107.4615081,33.6639879,0
9747,107.4616567,33.6640877,0
9748,107.4619867,33.6643092,0
9749,107.4620729,33.6643563,0
9750,107.4621037,33.6643731,0
9751,107.4621199,33.6643819,0
9752,107.4626613,33.6646776,0
9753,107.46282,33.6647834,0
9754,107.4632492,33.6650694,0
9755,107.4633103,33.6651101,0
9756,107.4633416,33.665131,0
9757,107.4633916,33.6651643,0
9758,107.4634309,33.6652001,0
9759,107.4634569,33.6652238,0
9760,107.4634862,33.6652505,0
9761,107.4636776,33.6654249,0
9762,107.4641067,33.6658159,0
9763,107.4644967,33.6661394,0
9764,107.4646471,33.6662641,0
9765,107.464668,33.6662815,0
9766,107.4646848,33.6662954,0
9767,107.4648783,33.666456,0
9768,107.4648784,33.666456,0
9769,107.4648789,33.6664565,0
9770,107.4652014,33.6668117,0
9771,107.4654889,33.6670841,0
9772,107.4657763,33.6673566,0
9773,107.4660427,33.6675995,0
9774,107.4663092,33.6678423,0
9775,107.4666098,33.6682623,0
9776,107.4667655,33.6684798,0
9777,107.4669104,33.6686822,0
9778,107.4671189,33.6691842,0
9779,107.4673273,33.6696862,0
9780,107.4675158,33.6699877,0
9781,107.4677044,33.6702892,0
9782,107.4679148,33.6704729,0
9783,107.4681252,33.6706566,0
9784,107.4684829,33.6709706,0
9785,107.4688406,33.6712846,0
9786,107.4691306,33.6715295,0
9787,107.4694205,33.6717745,0
9788,107.4697102,33.6720192,0
9789,107.4699984,33.6721483,0
9790,107.4700232,33.6721594,0
9791,107.4701127,33.6721995,0
9792,107.470327,33.6722956,0
9793,107.4706657,33.6724474,0
9794,107.4710938,33.6725687,0
9795,107.4711313,33.6725793,0
9796,107.4717638,33.6727586,0
9797,107.4719482,33.6727719,0
9798,107.4722145,33.672791,0
9799,107.4722447,33.6727931,0
9800,107.472325,33.6727989,0
9801,107.4726378,33.6728213,0
9802,107.4728691,33.672815,0
9803,107.4728947,33.6728143,0
9804,107.4729149,33.6728138,0
9805,107.4733854,33.6728009,0
9806,107.473556,33.6727244,0
9807,107.4738069,33.6726117,0
9808,107.4740359,33.6725089,0
9809,107.4741269,33.6724371,0
9810,107.4741461,33.672422,0
9811,107.4741951,33.6723835,0
9812,107.4742919,33.6723071,0
9813,107.4744089,33.6722149,0
9814,107.4744911,33.6721501,0
9815,107.4746311,33.6720398,0
9816,107.4748523,33.6720067,0
9817,107.4751675,33.6719595,0
9818,107.4752699,33.6719626,0
9819,107.475323,33.6719641,0
9820,107.4753395,33.6719646,0
9821,107.4754637,33.6719683,0
9822,107.4756328,33.6719733,0
9823,107.4757511,33.6719982,0
9824,107.4757512,33.6719982,0
9825,107.476241,33.6721011,0
9826,107.4762711,33.6721074,0
9827,107.4764919,33.6721538,0
9828,107.4767325,33.6722332,0
9829,107.4768095,33.6722586,0
9830,107.476867,33.6722776,0
9831,107.4768846,33.6722834,0
9832,107.477252,33.6724046,0
9833,107.477617,33.6725502,0
9834,107.4776336,33.6725568,0
9835,107.4776889,33.6725788,0
9836,107.4777282,33.6725945,0
9837,107.4782087,33.672786,0
9838,107.4789249,33.6730981,0
9839,107.4789615,33.673114,0
9840,107.4791651,33.6732028,0
9841,107.47942,33.6733057,0
9842,107.4796583,33.6734019,0
9843,107.4800796,33.6735721,0
9844,107.4800803,33.6735726,0
9845,107.480081,33.6735729,0
9846,107.4803479,33.6737568,0
9847,107.4805652,33.6739065,0
9848,107.4806147,33.6739407,0
9849,107.4808516,33.6744251,0
9850,107.4808624,33.6749046,0
9851,107.4808627,33.6749204,0
9852,107.4807193,33.6753207,0
9853,107.4806321,33.6757449,0
9854,107.4806014,33.6761692,0
9855,107.4806933,33.6764656,0
9856,107.4807259,33.6765707,0
9857,107.481048,33.6769493,0
9858,107.4811384,33.6770376,0
9859,107.4812723,33.6771684,0
9860,107.4814967,33.6773875,0
9861,107.4816857,33.6776123,0
9862,107.4818748,33.6778372,0
9863,107.4820922,33.6780326,0
9864,107.4823097,33.6782281,0
9865,107.4825833,33.6784651,0
9866,107.4828569,33.6787021,0
9867,107.4830669,33.6789624,0
9868,107.4832769,33.6792226,0
9869,107.4835708,33.679613,0
9870,107.4836909,33.6798096,0
9871,107.4837803,33.6799558,0
9872,107.4839479,33.6800973,0
9873,107.4840988,33.680122,0
9874,107.4841699,33.6801336,0
9875,107.4842431,33.6801456,0
9876,107.4847508,33.6801477,0
9877,107.4853,33.68015,0
9878,107.4853008,33.68015,0
9879,107.4855472,33.6802405,0
9880,107.4855823,33.6802534,0
9881,107.485723,33.6803051,0
9882,107.4857233,33.6803054,0
9883,107.4857246,33.6803059,0
9884,107.4858506,33.6804597,0
9885,107.4858576,33.6805821,0
9886,107.4858634,33.6806838,0
9887,107.4857207,33.6809544,0
9888,107.4855571,33.6811895,0
9889,107.4853935,33.6814247,0
9890,107.4853062,33.6818724,0
9891,107.4852753,33.6823321,0
9892,107.4854423,33.6826984,0
9893,107.4857231,33.6829236,0
9894,107.4861304,33.6832201,0
9895,107.4865381,33.6834458,0
9896,107.4866355,33.6836584,0
9897,107.4866062,33.683847,0
9898,107.4864076,33.6840466,0
9899,107.4861105,33.6841987,0
9900,107.4857009,33.6842913,0
9901,107.4852486,33.6844427,0
9902,107.4850071,33.6847247,0
9903,107.4848786,33.6849953,0
9904,107.4848052,33.6854785,0
9905,107.4848571,33.6857403,0
9906,107.484901,33.6859623,0
9907,107.4849338,33.6863752,0
9908,107.4849666,33.686788,0
9909,107.4850208,33.6871597,0
9910,107.4850751,33.6875313,0
9911,107.4852137,33.6879328,0
9912,107.4854235,33.6881218,0
9913,107.4856401,33.6881771,0
9914,107.4856569,33.6881813,0
9915,107.4857043,33.6881935,0
9916,107.4858358,33.6881597,0
9917,107.4859035,33.6881423,0
9918,107.4859303,33.6881354,0
9919,107.4861156,33.6879644,0
9920,107.4862585,33.6878325,0
9921,107.4862789,33.6878136,0
9922,107.4862991,33.687795,0
9923,107.4863205,33.6877327,0
9924,107.4863325,33.6876977,0
9925,107.48638,33.6875598,0
9926,107.486457,33.6873358,0
9927,107.4865737,33.6870989,0
9928,107.4866453,33.6869536,0
9929,107.4868282,33.6865827,0
9930,107.4869285,33.6865205,0
9931,107.4869439,33.6865109,0
9932,107.4870463,33.6864474,0
9933,107.4873945,33.6862313,0
9934,107.4875214,33.6861654,0
9935,107.4875508,33.6861501,0
9936,107.4875757,33.6861371,0
9937,107.4876362,33.6861057,0
9938,107.4878897,33.685974,0
9939,107.4879814,33.6859482,0
9940,107.4884689,33.6858113,0
9941,107.4885974,33.6858002,0
9942,107.4888627,33.6857775,0
9943,107.4888989,33.6857744,0
9944,107.4892995,33.68574,0
9945,107.4893862,33.6857325,0
9946,107.4902153,33.6856163,0
9947,107.4903083,33.6856032,0
9948,107.4904148,33.6855883,0
9949,107.4905297,33.6855722,0
9950,107.4905487,33.6855722,0
9951,107.490954,33.6855739,0
9952,107.4913195,33.6855754,0
9953,107.4914025,33.6855936,0
9954,107.4914197,33.6855974,0
9955,107.4914372,33.6856012,0
9956,107.4915469,33.6856253,0
9957,107.4918126,33.6856836,0
9958,107.4918142,33.6856844,0
9959,107.4918142,33.6856844,0
9960,107.4921939,33.6858864,0
9961,107.4925305,33.6862062,0
9962,107.4928671,33.6865259,0
9963,107.4931759,33.6867866,0
9964,107.4934847,33.6870473,0
9965,107.4937233,33.6872487,0
9966,107.4939618,33.68745,0
9967,107.494334,33.6876341,0
9968,107.4947057,33.6878179,0
9969,107.4951393,33.6879517,0
9970,107.4954801,33.6880569,0
9971,107.4955916,33.6880797,0
9972,107.4960377,33.6881712,0
9973,107.4961613,33.6881965,0
9974,107.496255,33.6882157,0
9975,107.4962796,33.6882207,0
9976,107.4963743,33.6882402,0
9977,107.4964169,33.6882489,0
9978,107.4965368,33.6882734,0
9979,107.4967142,33.6882881,0
9980,107.4972105,33.6883292,0
9981,107.4977351,33.6883727,0
9982,107.4981887,33.6883745,0
9983,107.4987225,33.6883767,0
9984,107.4990876,33.6882844,0
9985,107.4993408,33.6882204,0
9986,107.4994571,33.688191,0
9987,107.4995306,33.6881559,0
9988,107.4996289,33.6881089,0
9989,107.4998005,33.6880269,0
9990,107.4998316,33.6880121,0
9991,107.4998476,33.6880044,0
9992,107.5000936,33.687887,0
9993,107.500127,33.687854,0
9994,107.5001633,33.6878181,0
9995,107.5001786,33.6878031,0
9996,107.5003464,33.6876375,0
9997,107.5004624,33.6875229,0
9998,107.5004924,33.6875064,0
9999,107.5005571,33.6874707,0
10000,107.5006183,33.6874369,0
10001,107.5006954,33.6873945,0
10002,107.500802,33.6873356,0
10003,107.5008234,33.6873214,0
10004,107.500867,33.6872922,0
10005,107.5010013,33.6872024,0
10006,107.5010288,33.687184,0
10007,107.5011702,33.6870895,0
10008,107.5016206,33.6869334,0
10009,107.5020298,33.6867916,0
10010,107.5021294,33.6867571,0
10011,107.5021454,33.6867515,0
10012,107.5025401,33.686646,0
10013,107.5027018,33.6866028,0
10014,107.5032755,33.6864495,0
10015,107.5034481,33.6863966,0
10016,107.5034533,33.686395,0
10017,107.503545,33.686367,0
10018,107.5035843,33.6863549,0
10019,107.5040353,33.6862168,0
10020,107.5042311,33.6861568,0
10021,107.5043729,33.6861134,0
10022,107.5043777,33.6861119,0
10023,107.504612,33.6860468,0
10024,107.5054231,33.6858213,0
10025,107.5055169,33.6858036,0
10026,107.5057889,33.685752,0
10027,107.5059219,33.6857268,0
10028,107.5063974,33.6856366,0
10029,107.5064266,33.6856363,0
10030,107.5066262,33.6856343,0
10031,107.5066903,33.6856336,0
10032,107.5067977,33.6856325,0
10033,107.5068715,33.6856318,0
10034,107.5072297,33.6856281,0
10035,107.5074323,33.6856526,0
10036,107.5079344,33.6857135,0
10037,107.5079364,33.6857139,0
10038,107.5079366,33.6857139,0
10039,107.5084085,33.6858101,0
10040,107.5088785,33.6859059,0
10041,107.5089972,33.6859186,0
10042,107.5092673,33.6859476,0
10043,107.5096022,33.6859835,0
10044,107.5100202,33.6860283,0
10045,107.5101432,33.686024,0
10046,107.5102889,33.6860189,0
10047,107.5104697,33.6860126,0
10048,107.5104898,33.6860119,0
10049,107.5106268,33.6860071,0
10050,107.5109238,33.6859698,0
10051,107.5110396,33.6859553,0
10052,107.5110639,33.6859522,0
10053,107.5111489,33.6859415,0
10054,107.5114455,33.6859043,0
10055,107.5115437,33.6858798,0
10056,107.5119894,33.6857688,0
10057,107.5123777,33.6856721,0
10058,107.5124121,33.6856577,0
10059,107.5124583,33.6856383,0
10060,107.512494,33.6856233,0
10061,107.5127289,33.6855247,0
10062,107.5129747,33.6854214,0
10063,107.5132402,33.68531,0
10064,107.5133242,33.6852805,0
10065,107.5138017,33.6851127,0
10066,107.5140034,33.6850418,0
10067,107.5146521,33.684821,0
10068,107.5151339,33.6846571,0
10069,107.5151804,33.6846444,0
10070,107.5153262,33.6846044,0
10071,107.5157821,33.6844793,0
10072,107.5157986,33.6844748,0
10073,107.5158967,33.6844479,0
10074,107.5161868,33.6843998,0
10075,107.5164893,33.6843497,0
10076,107.5168003,33.6842981,0
10077,107.5170553,33.684285,0
10078,107.517447,33.684265,0
10079,107.5175269,33.6842609,0
10080,107.5176482,33.6842547,0
10081,107.5180842,33.6842324,0
10082,107.5182542,33.6841961,0
10083,107.5184992,33.6841439,0
10084,107.5185845,33.6841257,0
10085,107.5186222,33.6841177,0
10086,107.5187903,33.6840818,0
10087,107.5189357,33.6840361,0
10088,107.5189723,33.6840245,0
10089,107.5190549,33.6839985,0
10090,107.5191228,33.6839772,0
10091,107.5191538,33.6839674,0
10092,107.5193749,33.6838978,0
10093,107.5194314,33.68388,0
10094,107.5195674,33.6838372,0
10095,107.5197344,33.6838248,0
10096,107.5199599,33.683808,0
10097,107.5200189,33.6838036,0
10098,107.5200931,33.6838103,0
10099,107.5202566,33.6838251,0
10100,107.5203566,33.6838341,0
10101,107.5204278,33.6838406,0
10102,107.5204286,33.6838409,0
10103,107.52043,33.683841,0
10104,107.5209226,33.6840198,0
10105,107.5212462,33.6841802,0
10106,107.5215697,33.6843407,0
10107,107.5218367,33.6845127,0
10108,107.5221038,33.6846847,0
10109,107.5223491,33.684951,0
10110,107.5225945,33.6852172,0
10111,107.5230441,33.6855255,0
10112,107.5235364,33.6857751,0
10113,107.5236638,33.6858482,0
10114,107.5238879,33.6859769,0
10115,107.5242395,33.6861787,0
10116,107.5246616,33.6863571,0
10117,107.5250838,33.6865356,0
10118,107.5254075,33.6866666,0
10119,107.5257312,33.6867976,0
10120,107.5261113,33.6869346,0
10121,107.5264914,33.6870717,0
10122,107.5268997,33.6872029,0
10123,107.5270676,33.6872569,0
10124,107.527308,33.6873342,0
10125,107.5276813,33.6874418,0
10126,107.5280545,33.6875493,0
10127,107.5285333,33.6876808,0
10128,107.5290122,33.6878124,0
10129,107.5293923,33.6879514,0
10130,107.5297723,33.6880904,0
10131,107.5301524,33.6882294,0
10132,107.5305464,33.6884078,0
10133,107.5309404,33.6885862,0
10134,107.5313344,33.6887645,0
10135,107.5318058,33.6889668,0
10136,107.5322773,33.689169,0
10137,107.532678,33.6894004,0
10138,107.5330632,33.6896229,0
10139,107.5330788,33.6896319,0
10140,107.533395,33.6898394,0
10141,107.5337113,33.690047,0
10142,107.5338032,33.6901374,0
10143,107.534048,33.6903784,0
10144,107.5342157,33.6906679,0
10145,107.5343834,33.6909575,0
10146,107.534522,33.6914179,0
10147,107.5345487,33.691701,0
10148,107.5345754,33.691984,0
10149,107.5346009,33.6924735,0
10150,107.5346031,33.6925143,0
10151,107.5346265,33.6929629,0
10152,107.5346743,33.693252,0
10153,107.534703,33.6934254,0
10154,107.5347162,33.6935053,0
10155,107.5347222,33.6935411,0
10156,107.5347285,33.6935596,0
10157,107.5347992,33.6937656,0
10158,107.5348194,33.6938244,0
10159,107.5348666,33.6939621,0
10160,107.5348872,33.6940221,0
10161,107.5349085,33.6940842,0
10162,107.5349166,33.6941078,0
10163,107.534952,33.6942223,0
10164,107.534957,33.6942386,0
10165,107.5350206,33.6944442,0
10166,107.5351245,33.6947807,0
10167,107.5351387,33.6949481,0
10168,107.5351423,33.6949897,0
10169,107.5351446,33.6950166,0
10170,107.5351511,33.6950932,0
10171,107.5351532,33.6951179,0
10172,107.5351776,33.6954058,0
10173,107.535176,33.6957065,0
10174,107.5351744,33.6960072,0
10175,107.5351552,33.6962129,0
10176,107.5351294,33.6964904,0
10177,107.5350853,33.6968322,0
10178,107.5352107,33.6971157,0
10179,107.5354068,33.6973758,0
10180,107.5356529,33.6975242,0
10181,107.5357117,33.6975596,0
10182,107.5357426,33.6975782,0
10183,107.5357677,33.6975934,0
10184,107.5358989,33.6976725,0
10185,107.5359407,33.6976982,0
10186,107.5360464,33.6977632,0
10187,107.5361595,33.6978328,0
10188,107.5362364,33.6978801,0
10189,107.5362412,33.697883,0
10190,107.5363851,33.6979716,0
10191,107.5365738,33.6980877,0
10192,107.5370663,33.6983195,0
10193,107.5374308,33.698491,0
10194,107.5375588,33.6985513,0
10195,107.5378784,33.6986534,0
10196,107.537932,33.6986706,0
10197,107.5379413,33.6986735,0
10198,107.538142,33.6987377,0
10199,107.5383052,33.6987899,0
10200,107.5384574,33.6988768,0
10201,107.5387834,33.6990629,0
10202,107.5389293,33.6991982,0
10203,107.538994,33.6992582,0
10204,107.5392046,33.6994535,0
10205,107.5394648,33.6995901,0
10206,107.5397251,33.6997267,0
10207,107.5398406,33.6997624,0
10208,107.5399312,33.6997905,0
10209,107.5401027,33.6998435,0
10210,107.5401687,33.6998639,0
10211,107.5402035,33.6998747,0
10212,107.5403798,33.6999292,0
10213,107.5403976,33.6999348,0
10214,107.5404271,33.6999439,0
10215,107.5405548,33.6999834,0
10216,107.5406123,33.7000012,0
10217,107.541042,33.7001148,0
10218,107.5414706,33.7002281,0
10219,107.5418463,33.7002705,0
10220,107.541918,33.7002786,0
10221,107.5420465,33.7002931,0
10222,107.5420733,33.7002961,0
10223,107.5424424,33.7003377,0
10224,107.5426526,33.7003462,0
10225,107.542741,33.7003497,0
10226,107.5431626,33.7003666,0
10227,107.5432132,33.7003686,0
10228,107.5434156,33.7003767,0
10229,107.5437277,33.7003529,0
10230,107.5437799,33.7003489,0
10231,107.5440481,33.7003284,0
10232,107.5444459,33.700298,0
10233,107.5447237,33.7002186,0
10234,107.5447432,33.700213,0
10235,107.5447581,33.7002087,0
10236,107.5451382,33.7001001,0
10237,107.5452603,33.7000306,0
10238,107.5454773,33.699907,0
10239,107.5455266,33.699879,0
10240,107.5455567,33.6998619,0
10241,107.545591,33.6998423,0
10242,107.5460707,33.6998323,0
10243,107.5460718,33.6998327,0
10244,107.5460728,33.6998327,0
10245,107.5463825,33.6999518,0
10246,107.546542,33.7001024,0
